Emp_ID,First_Name,Last_Name,Full Name,Gender,State,City,Education,BirthDate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating,Effective_TermDate,Age
00-94446429,Misty,Perez,Misty Perez,Male,New York,New York City,Bachelor,22/06/1998,22/01/2018,,Operations,Logistics Coordinator,67837,Good,22/06/2025,27
00-21568108,Deanna,Grant,Deanna Grant,Female,New York,Buffalo,High School,13/08/1960,21/01/2024,,Operations,Inventory Specialist,58074,Excellent,22/06/2025,64
00-98523993,Dawn,Terry,Dawn Terry,Male,New York,Buffalo,High School,23/10/1975,05/07/2018,,Customer Service,Help Desk Technician,83637,Good,22/06/2025,49
00-70033217,Bobby,Robinson,Bobby Robinson,Male,Michigan,Detroit,Bachelor,04/02/1989,31/03/2024,,Sales,Sales Specialist,59880,Good,22/06/2025,36
00-64349413,Stephanie,Best,Stephanie Best,Male,New York,Rochester,Bachelor,14/06/1998,23/02/2020,,IT,Software Developer,101057,Satisfactory,22/06/2025,27
00-80174055,Vincent,Morris,Vincent Morris,Female,Ohio,Cincinnati,Bachelor,02/11/1979,21/10/2022,,Operations,Operations Analyst,77215,Good,22/06/2025,45
00-86587087,Cynthia,Foster,Cynthia Foster,Male,New York,New York City,Bachelor,31/01/1998,18/07/2017,,Operations,Operations Analyst,87886,Satisfactory,22/06/2025,27
00-71300688,Kathy,Vasquez,Kathy Vasquez,Male,New York,New York City,Bachelor,13/07/1982,18/09/2022,,Customer Service,Customer Service Representative,59987,Satisfactory,22/06/2025,42
00-89273380,Jennifer,Perry,Jennifer Perry,Male,Illinois,Chicago,High School,03/05/1989,27/01/2020,,HR,HR Assistant,57171,Good,22/06/2025,36
00-41570584,Billy,Lawrence,Billy Lawrence,Female,New York,Buffalo,High School,20/05/1965,23/03/2019,,Customer Service,Customer Service Representative,58408,Satisfactory,22/06/2025,60
00-48762628,Jerome,Henry,Jerome Henry,Female,New York,New York City,PhD,17/07/1982,16/05/2023,,Sales,Sales Consultant,81035,Satisfactory,22/06/2025,42
00-27028750,Jacqueline,Perkins,Jacqueline Perkins,Female,Michigan,Warren,Master,17/04/1961,23/05/2023,,IT,Software Developer,110689,Good,22/06/2025,64
00-54410181,William,Calderon,William Calderon,Male,New York,Buffalo,Bachelor,09/01/1999,04/06/2023,,Operations,Inventory Specialist,64300,Satisfactory,22/06/2025,26
00-40843108,Jason,Herrera,Jason Herrera,Male,New York,New York City,Master,02/06/1978,22/12/2022,,Operations,Operations Analyst,83945,Good,22/06/2025,47
00-90292116,Courtney,Dean,Courtney Dean,Female,New York,New York City,Bachelor,03/05/1978,14/04/2022,,Customer Service,Support Specialist,65237,Good,22/06/2025,47
00-49173807,Angela,Dixon,Angela Dixon,Female,New York,Rochester,Bachelor,28/06/1970,04/03/2021,,Operations,Logistics Coordinator,64507,Excellent,22/06/2025,55
00-55328139,Mary,Webster,Mary Webster,Male,New York,Buffalo,Master,01/07/1997,10/04/2023,,IT,Software Developer,101531,Excellent,22/06/2025,27
00-84294997,Matthew,Murphy,Matthew Murphy,Male,New York,New York City,Master,31/03/1993,12/04/2021,,HR,HR Coordinator,56404,Needs Improvement,22/06/2025,32
00-48059575,Philip,Santos,Philip Santos,Female,New York,New York City,Bachelor,03/03/1983,25/06/2018,,Operations,Logistics Coordinator,58041,Satisfactory,22/06/2025,42
00-78120181,Anthony,Morrison,Anthony Morrison,Male,New York,Buffalo,Bachelor,27/04/1981,10/09/2019,,Finance,Accountant,97922,Satisfactory,22/06/2025,44
00-97890180,Emily,Carrillo,Emily Carrillo,Male,New York,Rochester,Bachelor,08/08/1994,21/03/2019,,Operations,Logistics Coordinator,59761,Satisfactory,22/06/2025,30
00-41578870,Jack,Williams,Jack Williams,Male,North Carolina,Greensboro,Bachelor,26/12/2002,09/11/2023,,IT,Software Developer,85897,Satisfactory,22/06/2025,22
00-62411510,Daniel,Fitzpatrick,Daniel Fitzpatrick,Female,New York,Buffalo,Bachelor,20/10/1974,21/03/2019,,Sales,Sales Representative,71513,Satisfactory,22/06/2025,50
00-98144370,James,Hudson,James Hudson,Male,North Carolina,Charlotte,Master,28/05/1988,18/10/2017,,Operations,Operations Analyst,52759,Good,22/06/2025,37
00-46896459,Kenneth,Norris,Kenneth Norris,Male,New York,Buffalo,High School,18/05/1990,25/03/2018,,Customer Service,Support Specialist,61122,Satisfactory,22/06/2025,35
00-18520287,Olivia,Meyers,Olivia Meyers,Female,Illinois,Chicago,Bachelor,10/09/1993,21/05/2022,,Operations,Operations Analyst,66763,Satisfactory,22/06/2025,31
00-76424119,Steven,Holland,Steven Holland,Female,New York,New York City,High School,28/11/1972,31/03/2021,,Operations,Inventory Specialist,58278,Good,22/06/2025,52
00-82742892,Ashley,Wilkerson,Ashley Wilkerson,Female,New York,Rochester,Bachelor,12/04/2002,08/04/2017,,IT,System Administrator,89798,Good,22/06/2025,23
00-68581283,Jay,Johnson,Jay Johnson,Female,Michigan,Grand Rapids,Master,08/01/1960,05/01/2020,,Sales,Sales Consultant,95717,Excellent,22/06/2025,65
00-30658164,Javier,White,Javier White,Male,Pennsylvania,Allentown,Bachelor,09/09/2000,10/05/2023,,Customer Service,Customer Service Representative,70108,Satisfactory,22/06/2025,24
00-79272032,Jamie,Arroyo,Jamie Arroyo,Male,New York,New York City,Master,07/02/1995,30/05/2020,,Operations,Operations Analyst,53355,Satisfactory,22/06/2025,30
00-15124422,Jennifer,Ellis,Jennifer Ellis,Male,New York,New York City,Bachelor,12/03/1992,01/06/2023,,Customer Service,Support Specialist,63447,Good,22/06/2025,33
00-80382000,Carolyn,Martin,Carolyn Martin,Male,New York,New York City,Bachelor,14/11/1990,10/07/2015,,Operations,Operations Analyst,61192,Good,22/06/2025,34
00-93912944,Timothy,Carlson,Timothy Carlson,Male,Michigan,Warren,Bachelor,10/05/1977,05/11/2023,,Marketing,Marketing Coordinator,67413,Good,22/06/2025,48
00-46148486,Valerie,Mathews,Valerie Mathews,Male,New York,New York City,Bachelor,02/05/1998,07/04/2023,,Customer Service,Help Desk Technician,88165,Satisfactory,22/06/2025,27
00-58366333,Chris,Rodriguez,Chris Rodriguez,Female,New York,Rochester,Bachelor,24/06/1976,01/01/2022,,Customer Service,Support Specialist,61743,Good,22/06/2025,49
00-93153138,Melissa,Harvey,Melissa Harvey,Male,New York,Rochester,Bachelor,13/03/1983,29/11/2018,,Operations,Logistics Coordinator,62149,Satisfactory,22/06/2025,42
00-15142659,Alex,Hill,Alex Hill,Male,New York,New York City,Master,04/01/1977,01/01/2015,,Sales,Sales Specialist,76338,Good,22/06/2025,48
00-47526885,Kevin,James,Kevin James,Male,New York,Buffalo,Bachelor,18/01/1980,09/08/2023,,Sales,Sales Representative,79222,Good,22/06/2025,45
00-55987219,Susan,Davis,Susan Davis,Female,New York,Buffalo,High School,30/05/1969,23/05/2023,,Customer Service,Help Desk Technician,65896,Excellent,22/06/2025,56
00-34502256,Jason,Lee,Jason Lee,Female,New York,Rochester,PhD,16/08/1996,13/06/2024,,Sales,Sales Consultant,91687,Excellent,22/06/2025,28
00-89670961,Judy,Watson,Judy Watson,Male,New York,Buffalo,Bachelor,08/12/1974,19/04/2019,,IT,Software Developer,88981,Good,22/06/2025,50
00-92059030,Robert,Johnson,Robert Johnson,Female,New York,Buffalo,Bachelor,31/05/1961,27/10/2017,,Sales,Sales Specialist,62793,Satisfactory,22/06/2025,64
00-95087196,Austin,Wilson,Austin Wilson,Male,New York,Rochester,Bachelor,13/08/1965,25/02/2024,,Operations,Logistics Coordinator,74837,Satisfactory,22/06/2025,59
00-87316551,Jose,Conrad,Jose Conrad,Male,New York,Buffalo,Bachelor,29/09/1981,11/12/2023,,Customer Service,Customer Service Representative,62720,Excellent,22/06/2025,43
00-39822796,Tonya,Rocha,Tonya Rocha,Male,Pennsylvania,Allentown,Bachelor,11/07/1984,16/02/2023,,Sales,Sales Specialist,89217,Good,22/06/2025,40
00-86852328,Samantha,Garner,Samantha Garner,Male,New York,Rochester,Bachelor,16/03/1977,21/09/2024,,Operations,Inventory Specialist,64398,Good,22/06/2025,48
00-32068284,Laura,Beard,Laura Beard,Male,Pennsylvania,Philadelphia,Bachelor,01/03/2001,28/12/2017,,Operations,Inventory Specialist,63790,Satisfactory,22/06/2025,24
00-54007398,Thomas,Smith,Thomas Smith,Male,New York,Rochester,Master,04/03/1998,03/02/2017,,Sales,Sales Specialist,57578,Good,22/06/2025,27
00-74867809,Jenny,Gibson,Jenny Gibson,Female,New York,Buffalo,High School,01/09/1986,11/12/2017,,Customer Service,Help Desk Technician,76984,Satisfactory,22/06/2025,38
00-32505538,Bethany,Grant,Bethany Grant,Female,New York,New York City,Bachelor,21/04/1972,14/04/2024,,Operations,Inventory Specialist,64240,Good,22/06/2025,53
00-89070916,Andrew,Hart,Andrew Hart,Male,New York,Buffalo,PhD,13/12/1991,25/01/2017,,Sales,Sales Manager,103189,Good,22/06/2025,33
00-56080307,Jessica,Hernandez,Jessica Hernandez,Male,Michigan,Grand Rapids,Bachelor,07/01/1990,26/01/2020,,Operations,Inventory Specialist,68050,Good,22/06/2025,35
00-23719833,Raymond,Bennett,Raymond Bennett,Male,West Virginia,Morgantown,High School,29/03/1960,15/01/2017,,Customer Service,Customer Service Representative,60579,Good,22/06/2025,65
00-85153004,Tyler,Rivas,Tyler Rivas,Male,New York,Buffalo,Bachelor,18/03/1983,10/06/2022,,Customer Service,Customer Service Representative,70955,Satisfactory,22/06/2025,42
00-13443928,Gregory,Smith,Gregory Smith,Male,New York,New York City,Bachelor,27/09/1995,14/12/2024,,Finance,Accounts Payable Specialist,58701,Excellent,22/06/2025,29
00-45279042,Bradley,Brown,Bradley Brown,Female,New York,Rochester,High School,03/03/1972,25/10/2024,,Customer Service,Support Specialist,60494,Satisfactory,22/06/2025,53
00-12098146,Nancy,Mckinney,Nancy Mckinney,Male,New York,Buffalo,Master,28/08/1976,07/10/2021,,IT,Software Developer,102542,Excellent,22/06/2025,48
00-48561390,Timothy,Pham,Timothy Pham,Female,New York,Rochester,Master,28/12/1980,10/01/2023,,Sales,Sales Consultant,84807,Good,22/06/2025,44
00-36059652,Emily,Richmond,Emily Richmond,Male,New York,New York City,Bachelor,29/07/1971,15/03/2018,,Operations,Logistics Coordinator,71790,Good,22/06/2025,53
00-78761110,Jimmy,West,Jimmy West,Female,Illinois,Naperville,Bachelor,27/02/1979,01/01/2023,,HR,Recruiter,72617,Good,22/06/2025,46
00-25193029,Wendy,Williams,Wendy Williams,Female,New York,Buffalo,Bachelor,01/01/1976,06/08/2024,,IT,IT Support Specialist,64622,Satisfactory,22/06/2025,49
00-32121080,Mary,Graham,Mary Graham,Female,New York,New York City,PhD,14/09/1985,30/09/2015,,Finance,Financial Analyst,110477,Good,22/06/2025,39
00-54777065,Tracy,Hall,Tracy Hall,Male,North Carolina,Raleigh,Bachelor,21/09/1972,25/11/2020,,Operations,Logistics Coordinator,64372,Satisfactory,22/06/2025,52
00-15058739,Julia,Mitchell,Julia Mitchell,Female,New York,Rochester,Bachelor,22/06/1965,04/02/2016,,Customer Service,Customer Service Representative,57416,Needs Improvement,22/06/2025,60
00-62953021,Carly,Bryant,Carly Bryant,Male,New York,New York City,Bachelor,08/01/1999,03/07/2018,,Customer Service,Help Desk Technician,82215,Good,22/06/2025,26
00-70891460,Amy,Brooks,Amy Brooks,Female,New York,Rochester,Bachelor,25/02/1983,16/12/2016,,Sales,Sales Specialist,61432,Excellent,22/06/2025,42
00-24391123,Nathan,Arnold,Nathan Arnold,Male,Illinois,Naperville,Bachelor,12/03/1976,26/02/2017,,Operations,Logistics Coordinator,71230,Good,22/06/2025,49
00-93131712,Malik,Fowler,Malik Fowler,Female,New York,New York City,High School,11/07/1972,08/06/2023,,Marketing,Content Creator,61243,Needs Improvement,22/06/2025,52
00-80400524,Gordon,Morales,Gordon Morales,Female,New York,Buffalo,Bachelor,02/09/1990,30/06/2016,,Sales,Sales Representative,71295,Satisfactory,22/06/2025,34
00-52590001,Tonya,Saunders,Tonya Saunders,Female,North Carolina,Greensboro,Bachelor,19/11/1971,27/02/2015,,Customer Service,Support Specialist,55918,Good,22/06/2025,53
00-30090581,Lisa,Walton,Lisa Walton,Male,Pennsylvania,Allentown,PhD,03/04/1988,12/07/2022,,Sales,Sales Specialist,80597,Good,22/06/2025,37
00-24643784,Emma,Russell,Emma Russell,Male,New York,Rochester,Bachelor,29/12/1999,17/06/2017,,Customer Service,Support Specialist,67218,Good,22/06/2025,25
00-57494219,Christopher,King,Christopher King,Female,Illinois,Naperville,High School,03/03/1968,23/02/2017,,IT,IT Support Specialist,65285,Excellent,22/06/2025,57
00-81029647,Marvin,Howard,Marvin Howard,Male,Pennsylvania,Philadelphia,High School,12/06/1967,30/06/2024,,Marketing,Content Creator,59981,Good,22/06/2025,58
00-89421300,Shannon,Ryan,Shannon Ryan,Male,North Carolina,Greensboro,High School,12/10/1985,21/09/2020,,Customer Service,Support Specialist,65212,Satisfactory,22/06/2025,39
00-91211357,Frank,Williams,Frank Williams,Male,Pennsylvania,Pittsburgh,Bachelor,23/08/2003,16/07/2022,,Operations,Inventory Specialist,60320,Good,22/06/2025,21
00-74157929,Samantha,Mcgrath,Samantha Mcgrath,Male,New York,New York City,Bachelor,21/09/1977,26/02/2015,,Operations,Operations Analyst,72632,Satisfactory,22/06/2025,47
00-41542499,Carol,Fernandez,Carol Fernandez,Female,New York,New York City,Bachelor,12/11/1994,20/11/2023,,Sales,Sales Consultant,66574,Good,22/06/2025,30
00-56750216,Julie,Rosales,Julie Rosales,Female,New York,Rochester,Bachelor,13/07/1976,11/08/2019,,IT,Software Developer,94491,Satisfactory,22/06/2025,48
00-84813845,Donald,Velasquez,Donald Velasquez,Female,New York,New York City,Bachelor,28/12/1986,21/03/2023,,IT,System Administrator,68349,Good,22/06/2025,38
00-17834175,Makayla,Sanders,Makayla Sanders,Female,New York,New York City,Bachelor,25/08/2001,15/11/2024,,Operations,Operations Analyst,56530,Good,22/06/2025,23
00-65769166,Robert,Rodriguez,Robert Rodriguez,Female,New York,Buffalo,Bachelor,08/01/1997,14/07/2023,,Sales,Sales Representative,63110,Good,22/06/2025,28
00-69351279,Amy,Stone,Amy Stone,Female,Pennsylvania,Philadelphia,Bachelor,11/10/1971,12/08/2017,,Operations,Logistics Coordinator,60003,Good,22/06/2025,53
00-76130666,Adam,Michael,Adam Michael,Male,New York,Rochester,Bachelor,01/05/1992,16/09/2022,,Finance,Financial Analyst,72986,Satisfactory,22/06/2025,33
00-99833906,Sheri,Singh,Sheri Singh,Male,New York,Buffalo,Bachelor,30/06/1985,23/09/2017,,Operations,Inventory Specialist,73466,Good,22/06/2025,40
00-88963137,Jenna,Rogers,Jenna Rogers,Female,New York,New York City,Master,05/03/1964,15/02/2019,,Operations,Operations Analyst,63061,Good,22/06/2025,61
00-52590946,Mark,Copeland,Mark Copeland,Male,Michigan,Grand Rapids,Master,30/10/1987,25/05/2023,,Finance,Financial Analyst,75732,Satisfactory,22/06/2025,37
00-33860571,Amy,Foster,Amy Foster,Female,New York,Buffalo,Bachelor,25/11/1987,12/09/2020,,Sales,Sales Representative,62394,Satisfactory,22/06/2025,37
00-25925976,Lori,Robinson,Lori Robinson,Female,Pennsylvania,Allentown,Master,16/08/1971,16/05/2024,,IT,Software Developer,106891,Needs Improvement,22/06/2025,53
00-54599850,Kara,Watts,Kara Watts,Female,Ohio,Cleveland,Bachelor,28/01/1964,11/02/2015,,IT,Software Developer,98069,Excellent,22/06/2025,61
00-15754576,Jeremiah,Schneider,Jeremiah Schneider,Male,New York,New York City,Bachelor,15/06/1980,02/03/2017,,IT,IT Support Specialist,70287,Good,22/06/2025,45
00-95787279,Mary,Woodard,Mary Woodard,Male,New York,Buffalo,Bachelor,08/04/1985,15/03/2017,,Marketing,Marketing Coordinator,78629,Excellent,22/06/2025,40
00-19764093,Jennifer,Barry,Jennifer Barry,Male,New York,Rochester,Bachelor,30/12/1973,14/07/2024,,Operations,Operations Analyst,85911,Satisfactory,22/06/2025,51
00-25533493,Lauren,Simpson,Lauren Simpson,Female,Pennsylvania,Allentown,Bachelor,30/09/1977,22/12/2023,,Sales,Sales Representative,57010,Good,22/06/2025,47
00-37963448,Charles,Clements,Charles Clements,Female,New York,Buffalo,High School,04/03/1981,04/04/2015,,Operations,Inventory Specialist,61394,Good,22/06/2025,44
00-14535123,Katelyn,Turner,Katelyn Turner,Female,New York,New York City,Master,18/08/1980,22/03/2020,,Sales,Sales Consultant,103135,Good,22/06/2025,44
00-67134182,Amber,Davis,Amber Davis,Female,New York,Rochester,High School,12/07/1966,12/11/2020,,Customer Service,Support Specialist,65275,Good,22/06/2025,58
00-23471350,James,Smith,James Smith,Male,New York,New York City,Bachelor,04/02/1991,25/04/2017,,Operations,Logistics Coordinator,65119,Satisfactory,22/06/2025,34
00-79767584,David,Lopez,David Lopez,Male,New York,Rochester,High School,03/03/1996,28/10/2020,,Customer Service,Help Desk Technician,70103,Satisfactory,22/06/2025,29
00-88709772,Erin,Jones,Erin Jones,Female,New York,New York City,Bachelor,24/10/1971,25/06/2021,,Operations,Logistics Coordinator,60231,Excellent,22/06/2025,53
00-29337067,Stephanie,Henderson,Stephanie Henderson,Male,Michigan,Warren,Master,02/12/1974,18/05/2020,,Sales,Sales Specialist,67931,Satisfactory,22/06/2025,50
00-66783807,Dorothy,Smith,Dorothy Smith,Male,New York,Buffalo,Bachelor,28/05/2000,21/08/2019,,Sales,Sales Specialist,82618,Good,22/06/2025,25
00-69198584,Kevin,Hughes,Kevin Hughes,Female,New York,New York City,High School,03/04/1973,22/03/2022,,Marketing,Content Creator,54216,Needs Improvement,22/06/2025,52
00-65469429,Kevin,Harvey,Kevin Harvey,Female,New York,New York City,Bachelor,27/12/1985,24/12/2017,,Marketing,Content Creator,55586,Good,22/06/2025,39
00-59163162,Timothy,Mendez,Timothy Mendez,Female,New York,New York City,Bachelor,01/09/1985,17/01/2023,,Operations,Logistics Coordinator,61518,Needs Improvement,22/06/2025,39
00-32509513,Erin,Rowland,Erin Rowland,Female,New York,Rochester,High School,25/04/1986,13/07/2024,,Operations,Inventory Specialist,57625,Satisfactory,22/06/2025,39
00-19340643,Luis,Johnson,Luis Johnson,Female,New York,New York City,Bachelor,09/12/1970,29/09/2020,,Marketing,Content Creator,59531,Excellent,22/06/2025,54
00-82929177,Thomas,Salinas,Thomas Salinas,Male,New York,Buffalo,High School,15/03/1975,20/10/2023,,Customer Service,Help Desk Technician,62995,Satisfactory,22/06/2025,50
00-27948371,Amber,Garcia,Amber Garcia,Male,Virginia,Virginia Beach,Bachelor,11/12/1995,25/09/2017,,Marketing,Content Creator,70178,Satisfactory,22/06/2025,29
00-36867851,Brenda,Gilmore,Brenda Gilmore,Female,New York,Rochester,High School,28/10/2003,23/09/2021,,Marketing,Content Creator,57105,Good,22/06/2025,21
00-94142699,Tracy,Johnson,Tracy Johnson,Female,Virginia,Virginia Beach,Bachelor,05/04/1964,16/01/2018,,Marketing,SEO Specialist,85447,Needs Improvement,22/06/2025,61
00-60621065,Sydney,Blake,Sydney Blake,Female,New York,Buffalo,Bachelor,23/01/1975,03/02/2022,,Customer Service,Customer Service Representative,65034,Satisfactory,22/06/2025,50
00-42849585,Thomas,Stephens,Thomas Stephens,Male,New York,Buffalo,Bachelor,16/12/1987,02/02/2019,,Finance,Accountant,71141,Good,22/06/2025,37
00-37374649,John,Rivas,John Rivas,Female,West Virginia,Morgantown,High School,11/03/1983,03/09/2022,,IT,IT Support Specialist,56225,Satisfactory,22/06/2025,42
00-13251476,Sandra,Gibson,Sandra Gibson,Male,New York,Buffalo,Bachelor,20/03/1987,17/10/2020,,Marketing,SEO Specialist,80060,Satisfactory,22/06/2025,38
00-79616225,Matthew,Munoz,Matthew Munoz,Male,New York,Rochester,Bachelor,01/11/1998,02/07/2022,,Operations,Logistics Coordinator,65460,Satisfactory,22/06/2025,26
00-33748640,Austin,Collins,Austin Collins,Female,New York,New York City,High School,13/04/1972,29/10/2023,,Operations,Inventory Specialist,54401,Good,22/06/2025,53
00-72312114,Jane,Hayes,Jane Hayes,Male,New York,Rochester,Bachelor,31/03/1974,27/08/2018,,Operations,Logistics Coordinator,60285,Satisfactory,22/06/2025,51
00-85435906,Robert,Smith,Robert Smith,Male,New York,Buffalo,Bachelor,30/09/1976,19/02/2021,,Finance,Accountant,80792,Satisfactory,22/06/2025,48
00-60856386,Brittney,Leonard,Brittney Leonard,Female,New York,Buffalo,Bachelor,19/10/1994,11/01/2017,,Sales,Sales Representative,52790,Good,22/06/2025,30
